,i,j,MI_S,MI_B,delta
624,bjet_bijet_dPhi,lep0_iso,0.0044985385656244326,0.0004729063571507902,0.004025632208473642
982,all_pt,nAK4_nonbtag,0.004788209284756291,0.0007754216238212326,0.004012787660935059
381,lep0_pt,trijet_pt_rat,0.018773947873569414,0.02278614072744695,0.004012192853877536
29,bjet0_pt,lep0_iso,0.0040801519181436485,0.00010304292576374108,0.0039771089923799074
274,ak4_jet1_bscore,ak4_jet3_bscore,0.022100973537633756,0.01814774322743613,0.0039532303101976266
1065,trijet_bijet_dR,jj_lnu_dEta,0.012266293117784498,0.01617989957425123,0.0039136064564667325
1541,lep0_iso,trijet_bijet_dEta,0.003994327500096748,9.956218496093294e-05,0.0038947653151358147
1519,lep0_iso,ak4_jet0_eta,0.003900593843907299,1.1516780453676989e-05,0.003889077063453622
1039,jj_l_dPhi,nAK4,0.004257539920481113,0.0003897447378773469,0.0038677951826037657
1558,nAK4_nonbtag,ak4_jet3_eta,0.0039310940394966555,6.685381197299965e-05,0.003864240227523656
2031,all_jets_HT,trijet_bijet_dEta,0.021186767049918214,0.02504337546078541,0.0038566084108671954
2006,bb_lnu_dEta,bjets_pt_bb,0.06567584488138677,0.06182847778632648,0.0038473670950602834
2137,bjet_bijet_dR,bjets_mbb,0.023769758650043053,0.01993495006010792,0.003834808589935134
1529,lep0_iso,lep0_eta,0.004104895768615138,0.00032069601992961577,0.003784199748685522
731,all_mT,lep0_iso,0.005367943858156438,0.0015992573738733418,0.0037686864842830965
1849,nAK4,trijet_bijet_dPhi,0.03021884528669662,0.02645181074501636,0.0037670345416802586
962,ak4_jet3_pt,bb_lnu_dPhi,0.02286306811042292,0.019104424429356344,0.003758643681066577
1280,trijet_pt,bb_lnu_dR,0.022029515708691855,0.025777588822721048,0.0037480731140291934
1435,WW_mT,bb_lnu_dPhi,0.022414109660488412,0.018680756612892375,0.0037333530475960365
1571,nAK4_nonbtag,blnu_mT,0.004040025497139799,0.007766150474906409,0.00372612497776661
1195,jj_lnu_dEta,bb_lnu_dR,0.01526740740967716,0.011562111499424557,0.0037052959102526033
1518,lep0_iso,bjet1_pt,0.0037636179085779424,8.938529129762923e-05,0.003674232617280313
776,trijet_pt_rat,trijet_pt,0.3098858316084674,0.306215612154181,0.003670219454286361
678,ak4_jet2_pt,lep0_iso,0.003775777488719729,0.00011505271691854974,0.003660724771801179
218,ak4_jet2_bscore,lep0_iso,0.0036738447533415514,1.4646750247940266e-05,0.003659198003093611
1599,nAK4_btag,bb_lnu_dEta,0.004613117741352382,0.0009542524436280952,0.003658865297724287
1583,nAK4_nonbtag,blnu_pt,0.010559609877430803,0.006911721268841369,0.0036478886085894334
77,ak4_jet0_pt,ak4_jet0_bscore,0.020573793996105715,0.01695788169219402,0.003615912303911697
981,all_pt,lep0_iso,0.003631470584232247,3.1669995102470705e-05,0.0035998005891297764
185,all_mInv,bb_lnu_dPhi,0.01948826492250152,0.015915285527224123,0.003572979395277398
884,min_b_l_dR,lep0_iso,0.0037158809143569144,0.00015703799979997768,0.0035588429145569367
1523,lep0_iso,ak4_jet2_eta,0.0035577215755362747,5.502614914387749e-06,0.003552218960621887
1076,trijet_bijet_dR,nAK4_btag,0.005488106474657098,0.001960851589819082,0.003527254884838016
1522,lep0_iso,lep0_phi,0.003522883745344707,7.5195343843120765e-06,0.003515364210960395
1551,nAK4_nonbtag,bjet_bijet_dEta,0.0035612101762218865,7.876403108802998e-05,0.0034824461451338565
1560,nAK4_nonbtag,met_phi,0.0034831802555468448,1.3134219115796403e-06,0.003481866833635265
1857,nAK4,bjets_dPhi,0.003942734036866496,0.0004666665061347844,0.0034760675307317114
1055,jj_l_dPhi,trijet_bijet_dEta,0.01419203892752292,0.010763042718695343,0.003428996208827577
1248,trijet_pt,lep0_iso,0.005153113298246893,0.0017340120410592082,0.003419101257187685
556,WW_pt,all_pt,0.01613290753427213,0.012719506126659383,0.0034134014076127456
1556,nAK4_nonbtag,lep0_phi,0.0034102796894980303,1.4767240040045732e-06,0.0034088029654940257
888,min_b_l_dR,bjet1_pt,0.024355309265813273,0.02095938671566326,0.0033959225501500115
933,ak4_jet3_pt,lep0_iso,0.003434380914085357,5.0320871075391904e-05,0.003384060043009965
1526,lep0_iso,met_phi,0.0033745861894328884,1.3497034611828496e-06,0.0033732364859717055
1533,lep0_iso,WW_mInv,0.006928725573963804,0.003561600527649058,0.0033671250463147458
881,min_b_l_dR,WW_mT,0.01607457473438006,0.012713613825757211,0.00336096090862285
2071,blnu_mT,jj_lnu_dPhi,0.01521824175505685,0.01857802293706272,0.003359781182005868
1624,bjet_bijet_dEta,nAK4,0.004124447678974963,0.0008365362675084795,0.0032879114114664834
93,ak4_jet0_pt,lep0_iso,0.0038759819029497503,0.0006010750942507977,0.0032749068086989526
1539,lep0_iso,bjets_dR,0.0032867820007922294,1.2330560136414315e-05,0.003274451440655815
446,ak4_jet1_pt,blnu_lnu_mT,0.018430742649713307,0.021700261441298004,0.003269518791584696
1528,lep0_iso,ak4_jet2_phi,0.0032687751077013563,1.3505158861504274e-06,0.003267424591815206
1531,lep0_iso,mjj,0.003338004140627352,7.511635117590093e-05,0.003262887789451451
1561,nAK4_nonbtag,ak4_jet1_phi,0.003259809279602336,2.41281684336056e-06,0.0032573964627589753
30,bjet0_pt,nAK4_nonbtag,0.004356177571217866,0.0011121519361196076,0.003244025635098258
1442,blnu_bl_mInv,trijet_mInv,0.011147891995731539,0.00791206569056482,0.003235826305166719
339,min_b_l_dPhi,lep0_iso,0.0033724019509535977,0.00014649773964568735,0.0032259042113079103
1527,lep0_iso,ak4_jet1_phi,0.003207917841902403,2.0380322616753155e-06,0.0032058798096407277
1618,bjet_bijet_dEta,ak4_jet0_eta,0.02494041734771603,0.02813443907202633,0.003194021724310301
1850,nAK4,mjj,0.006973792103939145,0.010126372246041467,0.0031525801421023215
375,lep0_pt,ak4_jet1_pt,0.012854593152375544,0.009715254948575978,0.003139338203799566
1543,lep0_iso,bb_lnu_dPhi,0.0033360392619849848,0.00020013932514596072,0.003135899936839024
1562,nAK4_nonbtag,ak4_jet2_phi,0.003127178751761944,2.5313861374449964e-06,0.003124647365624499
2101,all_sT,jj_lnu_dPhi,0.017091214083795957,0.020214489399544167,0.0031232753157482106
1206,jj_lnu_dR,lep0_iso,0.003770105051752244,0.0006630440701538912,0.003107060981598353
300,ak4_jet1_bscore,bjets_mean_pt,0.016476983173471866,0.013410259524165382,0.003066723649306484
2109,trijet_bijet_dEta,jj_lnu_dPhi,0.021044154512482864,0.017994856902983532,0.0030492976094993324
1479,trijet_mInv,lep0_iso,0.0031733298878311063,0.0001314775070770935,0.003041852380754013
2010,WW_mInv,bjets_mean_pt,0.015133048954855018,0.012092111335141504,0.0030409376197135136
853,ak4_jet0_bscore,WW_mInv,0.06611014196515362,0.06911576413577351,0.0030056221706198927
548,min_b_lnu_dPhi,blnu_pt,0.03749029444655483,0.04048314192241185,0.0029928474758570203
1517,lep0_iso,bjet_bijet_dEta,0.003007582453634545,2.4943589064338467e-05,0.0029826388645702064
923,ak4_jet3_pt,blnu_lnu_mT,0.012000740351079411,0.009043307466976798,0.0029574328841026135
1553,nAK4_nonbtag,ak4_jet0_eta,0.0035157038714695305,0.0005641961408411784,0.002951507730628352
1542,lep0_iso,jj_lnu_dPhi,0.003792906442432825,0.0008443824172480012,0.002948524025184824
1520,lep0_iso,ak4_jet3_phi,0.0029188780656806794,1.0256886579865232e-06,0.002917852377022693
457,ak4_jet1_pt,nAK4_nonbtag,0.015533402349338664,0.01844322162029926,0.0029098192709605952
569,WW_pt,lep0_iso,0.0030865025055641197,0.0001768118700945752,0.0029096906354695445
379,lep0_pt,ak4_jet2_pt,0.009898382029411831,0.007004906478748997,0.0028934755506628343
658,bjet_bijet_dPhi,bjets_mbb,0.027524281888610475,0.030414485796389123,0.0028902039077786483
1538,lep0_iso,bjets_dPhi,0.0028843461539677685,1.2048866443709061e-05,0.0028722972875240595
1074,trijet_bijet_dR,lep0_iso,0.0030796433631280658,0.00031045832484020985,0.002769185038287856
420,lep0_pt,met_pt,0.009177885543041404,0.0064148777146603615,0.002763007828381042
1289,jj_l_dR,lep0_iso,0.004286116647776943,0.0015256801103696975,0.0027604365374072452
1524,lep0_iso,ak4_jet3_eta,0.0027606080613237147,3.990457714694862e-06,0.00275661760360902
1537,lep0_iso,blnu_mT,0.006886660619090226,0.004140865002242658,0.0027457956168475683
932,ak4_jet3_pt,trijet_mInv,0.07147488434188208,0.06873763751929284,0.0027372468225892455
1549,lep0_iso,blnu_pt,0.005962903553613393,0.0032426272564197445,0.002720276297193649
635,bjet_bijet_dPhi,nAK4,0.0030447860159152768,0.0003471236704682343,0.0026976623454470425
1179,jj_lnu_dEta,trijet_bijet_dPhi,0.009035255165938772,0.006369035834328896,0.002666219331609876
1399,jj_l_dEta,bjet_bijet_dR,0.03584199043386015,0.03850154080423569,0.0026595503703755394
2016,WW_mInv,trijet_bijet_dEta,0.024304358405711504,0.02694810037928391,0.002643741973572405
1742,ak4_jet1_eta,nAK4,0.0026777551545037123,4.5202588613228734e-05,0.0026325525658904836
95,ak4_jet0_pt,nAK4_btag,0.003536817242529494,0.000949371686495934,0.00258744555603356
1535,lep0_iso,bjets_mean_pt,0.002667411693022568,0.0001195369792297632,0.0025478747137928047
1369,jj_l_dEta,nAK4_nonbtag,0.0035707625931525027,0.001024067987983374,0.0025466946051691287
1769,lep0_phi,nAK4,0.0025437258015921366,1.003370570004658e-06,0.002542722431022132
1350,ak4_jet3_bscore,bjets_mean_pt,0.027333372199258684,0.029867163483324043,0.0025337912840653586
1544,lep0_iso,bjets_dEta,0.0025228878129408203,6.001068818810296e-06,0.00251688674412201
398,lep0_pt,lep0_iso,0.03722816938322468,0.03471451511768246,0.0025136542655422173
1534,lep0_iso,all_jets_HT,0.002813122879637562,0.0003154673751973973,0.0024976555044401647
141,all_mInv,min_b_l_dR,0.0210980188047763,0.018638034768939438,0.002459984035836863
1174,jj_lnu_dEta,nAK4,0.006047364009550443,0.0036147646867902214,0.002432599322760222
1845,nAK4,met_phi,0.00242037785028814,1.2753263461326436e-06,0.002419102523942007
800,trijet_pt_rat,mjj,0.022425675368331455,0.0248379835753961,0.002412308207064645
1530,lep0_iso,trijet_bijet_dPhi,0.002648389486180222,0.00025867784726041343,0.0023897116389198086
1563,nAK4_nonbtag,lep0_eta,0.0024392749746057598,4.9710428202029075e-05,0.0023895645464037307
1164,jj_lnu_dEta,nAK4_nonbtag,0.004576926447200693,0.0021880734405430088,0.0023888530066576846
1540,lep0_iso,all_sT,0.004613613967791794,0.0022357545077651628,0.002377859460026631
494,min_b_lnu_dPhi,ak4_jet2_pt,0.013430359668544674,0.011064066049963645,0.0023662936185810286
279,ak4_jet1_bscore,lep0_iso,0.0023822006995919617,2.0618802179565854e-05,0.002361581897412396
1545,lep0_iso,bjet_bijet_dR,0.00278220018257121,0.0004328523520843071,0.002349347830486903
1547,lep0_iso,bjets_pt_bb,0.0024564575240754484,0.00015779944570805393,0.0022986580783673945
834,ak4_jet0_bscore,lep0_iso,0.0024202915601705052,0.00013910916056351919,0.002281182399606986
426,lep0_pt,jj_lnu_dPhi,0.016152111077645498,0.01842512055302506,0.0022730094753795616
1498,trijet_mInv,WW_mInv,0.21930269390782448,0.21704170539004977,0.0022609885177747036
1860,nAK4,trijet_bijet_dEta,0.014836551964777896,0.012601013017461124,0.0022355389473167724
1521,lep0_iso,ak4_jet1_eta,0.002232601614689956,1.0452170975207287e-05,0.0022221494437147486
1548,lep0_iso,bjets_mbb,0.0022435999513430623,4.1480015967002015e-05,0.0022021199353760602
2111,trijet_bijet_dEta,bjets_dEta,0.015994491731487866,0.013814793797996019,0.0021796979334918476
1281,trijet_pt,bjets_pt_bb,0.04203517711984631,0.044187410658985224,0.0021522335391389105
22,bjet0_pt,trijet_pt,0.08149310040559525,0.0836232848306604,0.002130184425065143
1589,nAK4_btag,lep0_phi,0.0021234916787593733,4.987859384686377e-07,0.0021229928928209046
1329,ak4_jet3_bscore,lep0_iso,0.0021539388949286774,3.718475521424791e-05,0.0021167541397144295
1863,nAK4,bjets_dEta,0.0023075112334285386,0.00019698496646671643,0.002110526266961822
858,ak4_jet0_bscore,bjets_dPhi,0.014727449284225078,0.012641882239409166,0.0020855670448159114
1510,trijet_mInv,bjet_bijet_dR,0.16066404086032998,0.15857868302732125,0.0020853578330087275
1847,nAK4,ak4_jet2_phi,0.0020768740556411994,8.9826753189165e-07,0.0020759757881093077
1502,trijet_mInv,blnu_mT,0.03745061462941505,0.03541445260930115,0.0020361620201138977
1406,WW_mT,lep0_iso,0.00555088159940351,0.0035367389797079166,0.0020141426196955935
280,ak4_jet1_bscore,nAK4_nonbtag,0.032228051523264065,0.030223599667280065,0.002004451855984
1867,nAK4,bjets_mbb,0.002758282102064448,0.0007835740301466998,0.001974708071917748
1714,ak4_jet3_phi,nAK4,0.0019695713841398343,9.483008321306552e-07,0.0019686230833077037
1846,nAK4,ak4_jet1_phi,0.0019614517180970084,1.6004488542289974e-06,0.0019598512692427794
1862,nAK4,bb_lnu_dPhi,0.010654212855760004,0.008711323626491609,0.0019428892292683957
1989,mjj,bjets_pt_bb,0.013420162331227437,0.01152104766559501,0.001899114665632428
1795,ak4_jet2_eta,nAK4,0.0018667440007558364,4.010890352637575e-06,0.0018627331104031988
445,ak4_jet1_pt,trijet_bijet_dR,0.03830470458267675,0.04015472748714538,0.0018500229044686317
1608,nAK4_btag,trijet_bijet_dEta,0.0020221037942094733,0.00019066451256585792,0.0018314392816436154
418,lep0_pt,all_jets_HT,0.016701256260662836,0.01852826494258204,0.0018270086819192032
1557,nAK4_nonbtag,ak4_jet2_eta,0.0019387461224782323,0.00011874022100126849,0.0018200059014769638
1454,blnu_bl_mInv,nAK4,0.0029427580179798123,0.0011272821781679807,0.0018154758398118316
647,bjet_bijet_dPhi,blnu_mT,0.015427604945230818,0.01723705612615815,0.0018094511809273323
1997,bb_lnu_dEta,bjets_dPhi,0.05115550901709762,0.04934612476050539,0.0018093842565922238
1851,nAK4,bb_lnu_dEta,0.0020449399922461906,0.0002912228141396314,0.0017537171781065591
1379,jj_l_dEta,nAK4,0.003867062269060237,0.0021319693164748924,0.0017350929525853445
992,all_pt,nAK4,0.00186648549766006,0.00017086938223398462,0.0016956161154260754
604,WW_pt,blnu_pt,0.03485880615557657,0.03318447340906659,0.0016743327465099794
1028,jj_l_dPhi,lep0_iso,0.0037433052386888696,0.002072500080686813,0.0016708051580020568
1866,nAK4,bjets_pt_bb,0.003110905659897474,0.004740966190155314,0.0016300605302578403
533,min_b_lnu_dPhi,all_jets_HT,0.016326978447764075,0.01794572224877633,0.0016187438010122554
1685,ak4_jet0_eta,nAK4,0.0019096243722189488,0.0003805545160150692,0.0015290698562038796
1820,ak4_jet3_eta,nAK4,0.0015554512133718196,2.936966856564166e-05,0.001526081544806178
1586,nAK4_btag,ak4_jet0_eta,0.0017333661284375107,0.0002157182763673493,0.0015176478520701614
760,all_mT,bb_lnu_dPhi,0.017775588242942744,0.016269345264732497,0.0015062429782102468
1121,blnu_lnu_mT,nAK4_btag,0.0008926288184950559,0.002391827942586966,0.00149919912409191
1272,trijet_pt,bjets_dPhi,0.04363238869612661,0.042133875614158475,0.0014985130819681336
1600,nAK4_btag,WW_mInv,0.0030810075888240834,0.0015889098981584915,0.001492097690665592
1592,nAK4_btag,nAK4,0.0014709039560207304,0.0029468745522286954,0.001475970596207965
1229,jj_lnu_dR,blnu_mT,0.013256818888712246,0.011790445699818852,0.001466373188893394
524,min_b_lnu_dPhi,nAK4,0.004225607485847001,0.0027741277943638884,0.0014514796914831124
1655,bjet1_pt,nAK4,0.002405018164433975,0.000960714370497856,0.0014443037939361192
188,all_mInv,bb_lnu_dR,0.018105063988992177,0.01668217779010442,0.0014228861988877586
668,ak4_jet2_pt,blnu_lnu_mT,0.013639396980779983,0.015032527462194835,0.0013931304814148518
229,ak4_jet2_bscore,nAK4,0.0036758841639459236,0.0022833596132403877,0.0013925245507055359
1120,blnu_lnu_mT,nAK4_nonbtag,0.0035359100330586033,0.004918787460387807,0.0013828774273292035
1987,mjj,bjet_bijet_dR,0.01567239270844442,0.014320379500448902,0.0013520132079955192
2022,WW_mInv,bjets_pt_bb,0.022057101895757596,0.020717669849917426,0.00133943204584017
710,ak4_jet2_pt,bb_lnu_dR,0.02743311255134767,0.026105343980717916,0.0013277685706297553
1370,jj_l_dEta,nAK4_btag,0.0013179479400870914,1.7277590851585978e-05,0.0013006703492355054
1848,nAK4,lep0_eta,0.0013271153016570572,2.803277362128237e-05,0.0012990825280357748
829,ak4_jet0_bscore,ak4_jet3_bscore,0.01938276454875421,0.01808551174593212,0.0012972528028220888
40,bjet0_pt,nAK4,0.0025600410224467726,0.0012950936450258632,0.0012649473774209094
409,lep0_pt,nAK4,0.0024502267500059113,0.0011890672020620982,0.0012611595479438131
1130,blnu_lnu_mT,nAK4,0.0015510374620741063,0.0027645549799457103,0.001213517517871604
1165,jj_lnu_dEta,nAK4_btag,0.0012467414744279232,3.507108862825514e-05,0.001211670385799668
1481,trijet_mInv,nAK4_btag,0.001743849413228249,0.002951425566630514,0.001207576153402265
835,ak4_jet0_bscore,nAK4_nonbtag,0.03625388112457788,0.0350563025907763,0.001197578533801577
983,all_pt,nAK4_btag,0.002136990537564734,0.0009458321400933889,0.0011911583974713452
1604,nAK4_btag,blnu_mT,0.002301880562696937,0.0011150337204902105,0.0011868468422067263
679,ak4_jet2_pt,nAK4_nonbtag,0.03432387768285011,0.033159205282193516,0.0011646724006565967
69,ak4_jet0_pt,lep0_pt,0.023788758251374414,0.024952578219887576,0.001163819968513162
399,lep0_pt,nAK4_nonbtag,0.003144360455838359,0.0019878858706200517,0.0011564745852183072
1590,nAK4_btag,ak4_jet2_eta,0.0013790209569591039,0.00022383423196395413,0.0011551867249951497
1594,nAK4_btag,ak4_jet1_phi,0.0011450540513819468,1.3750527722150574e-06,0.0011436789986097318
1279,trijet_pt,bjet_bijet_dR,0.08548252158157266,0.0865415775039108,0.0010590559223381396
1596,nAK4_btag,lep0_eta,0.0012676440706418102,0.00021740390835174594,0.0010502401622900642
689,ak4_jet2_pt,nAK4,0.05874475093298494,0.05977166920558493,0.0010269182725999929
1593,nAK4_btag,met_phi,0.001023377349359894,3.4104391703759784e-07,0.0010230363054428565
1595,nAK4_btag,ak4_jet2_phi,0.0010090451402188089,1.2090722995156122e-06,0.0010078360679192933
1134,blnu_lnu_mT,lep0_eta,0.03254063531819507,0.03156048881047298,0.0009801465077220947
2143,bjets_pt_bb,blnu_pt,0.04211752602822465,0.04306083445794263,0.0009433084297179803
1198,jj_lnu_dEta,blnu_pt,0.013246678424861599,0.012312696028787685,0.0009339823960739131
1591,nAK4_btag,ak4_jet3_eta,0.0010461165459424299,0.00015968750436241852,0.0008864290415800113
1865,nAK4,bb_lnu_dR,0.00967817484545886,0.00879465746742944,0.0008835173780294206
506,min_b_lnu_dPhi,trijet_pt,0.02692413367681546,0.02779647890625161,0.0008723452294361507
158,all_mInv,nAK4_btag,0.0010327781671399944,0.00016655187952271944,0.0008662262876172749
733,all_mT,nAK4_btag,0.0010206892178212246,0.000157099868295818,0.0008635893495254066
716,all_mT,min_b_l_dR,0.019628954066544232,0.018766626515330485,0.0008623275512137478
400,lep0_pt,nAK4_btag,0.0016785363845887302,0.0008331467361372413,0.0008453896484514889
934,ak4_jet3_pt,nAK4_nonbtag,0.07074111444431916,0.071577922451189,0.0008368080068698464
648,bjet_bijet_dPhi,bjets_dPhi,0.176933327931504,0.17614524839628942,0.0007880795352145642
1588,nAK4_btag,ak4_jet1_eta,0.0010423413506724793,0.0002585187802762179,0.0007838225703962615
1587,nAK4_btag,ak4_jet3_phi,0.0007687212372049224,1.2903962528371116e-06,0.0007674308409520852
138,all_mInv,all_mT,2.293983782378682,2.2932252157597386,0.0007585666189435791
1515,lep0_iso,nAK4_nonbtag,0.0007591175676141225,8.45648121907891e-06,0.0007506610863950436
290,ak4_jet1_bscore,nAK4,0.0022634374287600623,0.0030065913223726315,0.0007431538936125692
1064,trijet_bijet_dR,blnu_lnu_mT,0.020754743067918746,0.020035934454787747,0.0007188086131309987
868,ak4_jet0_bscore,bjets_mbb,0.04121410789894522,0.04051197234617204,0.000702135552773174
1156,jj_lnu_dEta,trijet_pt,0.012272289081514984,0.011595762742603904,0.00067652633891108
774,trijet_pt_rat,jj_lnu_dEta,0.016250023147329058,0.015579949377092617,0.0006700737702364408
76,ak4_jet0_pt,trijet_pt_rat,0.022391072772846955,0.02294452395518303,0.0005534511823360767
1516,lep0_iso,nAK4_btag,0.0005789558484047413,2.691154131059803e-05,0.0005520443070941433
761,all_mT,bjets_dEta,0.01785483323679843,0.018398592474567793,0.0005437592377693645
